SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,TPopulation1Jan,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,Q5,Q0040,Q0040Male,Q0040Female,Q0060,Q0060Male,Q0060Female,Q1550,Q1550Male,Q1550Female,Q1560,Q1560Male,Q1560Female,NetMigrations,CNMR
24,1500,j,,,911.0,13,Income group,1802,Low-income countries,2,Medium,2020,689539.688,699186.538,348833.529,350353.009,47.6029,99.5663,17.4389,19016.399,27.198,19293.7,2.76,25.114,24471.629,3683.061,35.0,4.6904,2.051,29.195,103.7,5455.23,2943.077,2512.153,7.802,62.9125,60.5734,65.2946,53.4413,51.306,55.581,13.1172,12.2026,13.9016,5.7593,5.1773,6.1567,1108.813,45.4487,23566.125,1590.59,66.2431,159.44,178.6397,139.5994,311.0311,352.493,268.8953,142.9136,167.3998,118.0141,247.7423,288.3266,207.1147,277.23,0.397
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2000,24535.732,24772.363,12421.146,12351.217,20.7096,100.5662,22.122,468.38,18.909,473.262,1.911,36.2714,592.073,118.544,23.902,2.8281,1.3265,26.782,106.4,123.693,74.375,49.318,4.993,72.3684,68.9863,76.0167,59.3042,56.0937,62.7443,15.7872,14.4134,17.14,6.3139,5.5688,6.9564,11.016,18.6165,582.33,13.138,22.2603,76.4521,104.4157,47.1794,170.862,220.6786,118.5534,85.8806,120.6785,49.7965,147.9813,195.9771,98.0286,5.036,0.203
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2001,25008.994,25237.858,12650.76,12587.098,21.0988,100.5058,22.3819,453.152,17.956,457.729,1.814,38.211,593.917,117.31,23.534,2.7855,1.3054,26.8,106.5,140.765,85.264,55.501,5.578,71.1174,67.4702,75.1151,57.9967,54.5121,61.7941,15.0727,13.6474,16.4974,5.8857,5.1289,6.543,10.722,18.0634,584.444,12.774,21.5642,82.3866,114.1039,49.0545,188.1017,245.0574,127.7375,96.2645,136.2642,54.5212,165.8934,221.2411,107.7247,4.709,0.187
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2002,25466.723,25702.531,12879.89,12822.64,21.4872,100.4465,22.6473,467.028,18.172,471.616,1.835,37.7737,596.497,117.936,23.209,2.7446,1.2891,26.752,106.4,129.469,77.556,51.913,5.037,72.5587,69.1085,76.2561,59.4025,56.1031,62.9144,15.9189,14.5245,17.2557,6.3869,5.6163,7.0179,10.494,17.6059,587.23,12.485,20.9908,75.0109,103.2122,45.4903,171.1331,222.5812,117.0912,85.5999,121.0784,48.776,149.3876,199.2691,97.4148,4.715,0.183
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2003,25938.339,26168.144,13109.689,13058.455,21.8765,100.3923,22.9194,456.996,17.464,459.61,1.756,39.4731,598.434,116.24,22.869,2.7059,1.2719,26.781,106.3,141.438,85.056,56.382,5.405,71.8544,68.2333,75.7721,58.6398,55.1708,62.369,15.5165,14.0954,16.8881,6.1369,5.3618,6.772,10.244,17.1299,589.396,12.174,20.3965,78.0366,108.5723,45.9905,181.4854,237.5697,122.2398,91.5089,130.0774,51.3212,160.454,215.0218,103.2708,2.758,0.105
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2004,26397.949,26627.508,13335.772,13291.736,22.2605,100.3313,23.1926,461.759,17.34,459.118,1.724,40.2058,601.274,118.347,22.579,2.6687,1.2574,26.72,106.0,139.515,83.291,56.224,5.239,72.4239,68.8857,76.2092,59.1705,55.784,62.7686,15.8581,14.4694,17.166,6.3295,5.5629,6.9351,9.976,16.6037,592.48,11.845,19.7554,74.9431,104.2173,44.2628,175.6736,229.9117,118.5886,87.5577,124.3897,49.2541,155.1233,207.8273,100.093,-2.524,-0.095
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2005,26857.067,27083.865,13560.27,13523.595,22.642,100.2712,23.468,463.834,17.122,453.596,1.675,41.3819,605.005,124.977,22.333,2.633,1.2432,26.548,105.9,141.171,84.568,56.603,5.211,72.6918,69.076,76.5615,59.3664,55.8944,63.058,16.0234,14.5855,17.3735,6.4189,5.6142,7.049,9.722,16.0838,596.442,11.538,19.1289,73.2105,102.524,42.4922,173.8943,229.2201,115.6739,86.3506,123.4541,47.7482,154.2389,208.1239,97.9639,-10.123,-0.374
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2006,27310.663,27532.12,13779.598,13752.522,23.0168,100.1969,23.7412,461.288,16.748,442.914,1.609,43.0794,607.498,128.522,22.057,2.5985,1.2296,26.439,105.6,146.21,88.513,57.697,5.309,72.6568,68.843,76.7736,59.2868,55.6137,63.2282,16.0406,14.4991,17.5023,6.4184,5.5449,7.1069,9.443,15.553,599.191,11.172,18.4435,73.2833,103.7386,41.3294,175.9399,234.5949,114.0487,87.3117,126.1452,46.8249,156.8274,214.0994,96.8411,-18.267,-0.663
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2007,27753.577,27970.699,13992.788,13977.912,23.3834,100.1064,24.013,461.339,16.486,434.245,1.553,44.6328,608.608,128.524,21.748,2.5666,1.2178,26.423,105.3,147.269,89.451,57.818,5.262,72.9732,69.0792,77.1745,59.5487,55.7884,63.5828,16.2508,14.6491,17.762,6.5327,5.6113,7.2491,9.229,15.1712,600.495,10.908,17.9667,71.4795,101.8009,39.6709,173.2205,232.7275,110.4799,85.6608,124.5554,45.1017,154.7894,212.9906,93.855,-26.968,-0.964
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2008,28187.822,28395.223,14197.254,14197.97,23.7383,99.995,24.2812,449.675,15.827,414.802,1.461,47.4433,609.141,129.713,21.439,2.5356,1.2057,26.382,104.9,159.466,97.315,62.151,5.612,72.3674,68.296,76.809,58.9071,54.9594,63.1929,15.9375,14.2877,17.5107,6.321,5.3829,7.0526,9.088,14.926,601.155,10.74,17.6632,74.1398,106.5059,40.1094,181.8552,246.0228,113.8592,90.5505,132.441,46.6997,163.8663,226.9063,97.5013,-34.758,-1.223
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2009,28602.624,28805.407,14393.858,14411.549,24.0812,99.8772,24.547,446.555,15.492,405.565,1.408,49.2292,608.879,130.65,21.123,2.5056,1.1898,26.342,105.2,162.324,98.252,64.072,5.631,72.5136,68.498,76.8613,59.0334,55.1302,63.2387,16.0463,14.4303,17.5586,6.3651,5.4495,7.0554,9.018,14.8159,600.954,10.655,17.5212,73.1126,104.8792,39.7223,180.1696,243.6113,113.0972,89.3942,130.6397,46.2403,162.4314,224.8802,96.8168,-40.857,-1.417
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2010,29008.189,29209.286,14588.45,14620.837,24.4189,99.7785,24.8166,445.152,15.229,402.195,1.377,50.3375,608.254,130.404,20.809,2.4766,1.1748,26.284,105.5,163.102,97.894,65.208,5.58,72.8242,68.8912,77.0439,59.327,55.4954,63.4177,16.246,14.6663,17.6963,6.4724,5.5803,7.1235,9.015,14.8243,600.33,10.664,17.5407,71.2637,101.9701,39.0094,176.2337,237.747,111.4126,86.9137,126.9401,45.0816,158.7233,219.3596,95.1995,-42.847,-1.466
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2011,29410.384,29607.605,14781.056,14826.549,24.7519,99.6932,25.0904,438.928,14.814,394.441,1.332,52.0381,606.566,128.974,20.472,2.4493,1.1611,26.314,105.6,167.638,99.94,67.698,5.658,72.8537,68.9639,77.0103,59.3584,55.5635,63.3937,16.2859,14.7417,17.6883,6.4879,5.629,7.1018,9.024,14.8777,598.633,10.671,17.5924,70.8648,101.2452,38.9442,175.7034,236.5308,111.659,86.3122,126.0006,44.8295,158.1822,218.2154,95.3301,-44.332,-1.496
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2012,29804.825,29999.337,14969.938,15029.398,25.0794,99.6044,25.3714,434.142,14.461,389.023,1.297,53.4423,605.001,129.598,20.152,2.4229,1.149,26.294,105.7,170.859,102.836,68.023,5.691,72.9778,68.9357,77.3231,59.4718,55.5176,63.7034,16.3931,14.7444,17.9034,6.574,5.65,7.2393,9.073,14.9992,597.019,10.73,17.7318,70.2279,100.9368,37.9368,174.3783,236.7446,108.6214,85.5712,126.1034,43.1617,157.0212,218.6786,92.3637,-45.0,-1.499
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2013,30193.848,30384.451,15155.642,15228.81,25.4013,99.5195,25.6609,428.518,14.093,381.207,1.255,55.2309,602.4,128.538,19.811,2.3936,1.135,26.27,105.7,173.882,102.916,70.966,5.718,73.1407,69.2829,77.2377,59.6446,55.8719,63.6318,16.4714,14.9343,17.847,6.6278,5.7952,7.2057,9.153,15.1919,594.344,10.832,17.9685,68.9506,98.3785,38.0305,171.7509,231.2202,109.2674,83.6755,122.4696,43.1478,154.2913,213.0799,92.8491,-47.181,-1.552
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2014,30575.055,30755.819,15334.553,15421.266,25.7118,99.4377,25.9554,416.149,13.519,361.527,1.175,58.9912,600.014,125.533,19.492,2.3685,1.1221,26.303,105.8,183.865,108.86,75.005,5.973,72.8098,68.8873,76.9993,59.331,55.4895,63.4151,16.2783,14.7214,17.6813,6.5394,5.7211,7.1105,9.29,15.4838,591.829,11.002,18.3223,70.1999,100.2831,38.5493,175.7465,236.862,111.3832,85.5664,125.5385,43.7427,158.1025,218.621,94.6973,-54.494,-1.77
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2015,30936.582,31106.935,15502.62,15604.315,26.0053,99.3483,26.2512,410.716,13.189,340.706,1.095,63.3011,597.473,123.372,19.186,2.344,1.1104,26.309,105.8,186.757,110.422,76.335,5.997,72.965,69.044,77.1444,59.505,55.6648,63.5793,16.3601,14.7735,17.7861,6.6284,5.8136,7.1934,9.413,15.754,589.174,11.155,18.6494,69.1724,98.6552,38.1589,173.5892,234.1007,109.9357,83.9255,123.3988,42.6559,155.7418,215.6555,93.0444,-69.888,-2.244
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2016,31277.288,31333.054,15606.041,15727.013,26.1943,99.2308,26.5453,387.581,12.316,111.532,0.356,,594.21,121.808,18.882,2.3202,1.0986,26.323,105.8,206.629,124.303,82.326,6.566,72.0374,67.7892,76.6786,58.5769,54.4008,63.1221,15.8219,14.0642,17.4582,6.3625,5.483,6.9992,9.453,15.905,585.873,11.206,18.8325,73.0958,105.3759,39.0274,185.7411,253.1775,114.1749,90.586,134.6947,44.2418,167.9226,234.9445,97.1514,-275.924,-8.768
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2017,31388.82,31168.697,15513.487,15655.21,26.0569,99.0947,26.8495,371.322,11.761,-440.246,-1.412,,583.62,120.38,18.485,2.2972,1.0863,26.33,105.8,212.298,124.273,88.025,6.724,71.93,67.9708,76.1776,58.5178,54.638,62.6613,15.7666,14.1767,17.1977,6.3581,5.6213,6.8631,9.348,15.9992,575.38,11.196,19.1146,73.8438,104.5704,41.4345,187.1896,250.563,120.2763,91.1253,132.925,47.3164,168.774,231.6471,102.7374,-811.502,-25.703
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2018,30948.574,30444.406,15141.368,15303.038,25.4514,98.9435,27.1948,341.256,10.968,-1008.337,-3.312,,554.419,114.789,17.819,2.2751,1.0769,26.365,105.7,213.163,125.69,87.473,6.851,71.968,67.8744,76.3787,58.551,54.5331,62.8614,15.7637,14.0444,17.3173,6.4225,5.6206,6.971,8.898,15.9992,546.591,10.703,19.115,73.0348,103.6657,40.6571,186.7141,251.7204,118.0716,90.5816,133.0546,46.0397,168.3608,232.9104,100.5548,-1349.51,-43.374
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2019,29940.237,29604.195,14710.623,14893.572,24.749,98.7716,27.5625,297.345,9.886,-672.084,-2.27,,507.941,109.339,16.887,2.2539,1.0687,26.371,105.6,210.596,123.22,87.376,7.001,72.1525,68.082,76.5137,58.6967,54.7007,62.9593,15.7372,13.9891,17.2961,6.4568,5.659,6.9867,8.148,15.9555,500.789,9.776,18.8909,69.763,99.2228,38.5224,182.8435,247.3099,115.0091,87.4704,129.1199,43.8142,164.9517,228.9608,97.9431,-969.371,-32.227
25,1518,,,,,13,Income group,1802,No income group available,2,Medium,2020,29268.153,29134.878,14464.884,14669.995,24.3567,98.6018,27.8887,254.81,8.67,-266.549,-0.915,,476.642,106.291,16.218,2.2338,1.0538,26.382,105.4,221.832,129.419,92.413,7.548,71.1104,66.8155,75.7788,57.7248,53.5107,62.2849,15.6399,13.8576,17.2392,6.2482,5.2676,6.9354,7.624,15.9384,469.937,9.174,18.8653,93.7396,134.7028,48.9568,195.8762,258.5881,128.248,107.3653,154.8796,55.9268,177.014,239.0668,110.4309,-521.295,-17.737
